generated_at,source_reviewed_at,group_key,incentive_types,category,markets,total_reward,avg_reward,avg_target,earliest_end,hours_left,competition_proxy,manual_review_score,required_action,exposure_risk,automation_mode,sample_tickers
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXOSNABRUCKMAYOR-26SEP13,liquidity,politics/policy,4,1000.0000,250.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,49.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXOSNABRUCKMAYOR-26SEP13-AFD,KXOSNABRUCKMAYOR-26SEP13-CDU,KXOSNABRUCKMAYOR-26SEP13-GRE,KXOSNABRUCKMAYOR-26SEP13-SPD"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXDSAMEMBERSHIP-26DEC31,liquidity,other,4,1000.0000,250.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,48.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXDSAMEMBERSHIP-26DEC31-A130000,KXDSAMEMBERSHIP-26DEC31-A140000,KXDSAMEMBERSHIP-26DEC31-A150000,KXDSAMEMBERSHIP-26DEC31-A160000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTOPMODEL-26AUG31,liquidity,other,5,1200.0000,240.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,48.4,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTOPMODEL-26AUG31-CLAU5,KXTOPMODEL-26AUG31-CLAU7,KXTOPMODEL-26AUG31-CLAUF,KXTOPMODEL-26AUG31-CLAUM,KXTOPMODEL-26AUG31-CLAUT"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXFEAR-26AUG28,liquidity,other,5,1200.0000,240.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,48.4,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXFEAR-26AUG28-FEAR,KXFEAR-26AUG28-GREE,KXFEAR-26AUG28-NEUT,KXFEAR-26AUG28-XFEAR,KXFEAR-26AUG28-XGREE"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXHANNOVERMAYOR-26SEP13,liquidity,politics/policy,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,48.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXHANNOVERMAYOR-26SEP13-AFD,KXHANNOVERMAYOR-26SEP13-CDU,KXHANNOVERMAYOR-26SEP13-DLIN,KXHANNOVERMAYOR-26SEP13-GRE,KXHANNOVERMAYOR-26SEP13-SPD"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXMLBPITCH-26SOHTANI17,liquidity,sports,1,200.0000,200.0000,1000.00,2026-08-08T03:59:00+00:00,71.52,Medium-High,48.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXMLBPITCH-26SOHTANI17-Y
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXSBUXSAR-26SEP02,liquidity,other,6,1200.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXSBUXSAR-26SEP02-T5.08,KXSBUXSAR-26SEP02-T5.09,KXSBUXSAR-26SEP02-T5.10,KXSBUXSAR-26SEP02-T5.11,KXSBUXSAR-26SEP02-T5.12"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXPOPCHICKSAND-26SEP02,liquidity,other,6,1200.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXPOPCHICKSAND-26SEP02-T5.67,KXPOPCHICKSAND-26SEP02-T5.68,KXPOPCHICKSAND-26SEP02-T5.69,KXPOPCHICKSAND-26SEP02-T5.70,KXPOPCHICKSAND-26SEP02-T5.71"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCBDECISIONINDIA-26OCT07,liquidity,other,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCBDECISIONINDIA-26OCT07-C25,KXCBDECISIONINDIA-26OCT07-C25P,KXCBDECISIONINDIA-26OCT07-H25,KXCBDECISIONINDIA-26OCT07-H25P,KXCBDECISIONINDIA-26OCT07-HOLD"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXDDCOLDBREW-26SEP02,liquidity,other,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXDDCOLDBREW-26SEP02-T4.44,KXDDCOLDBREW-26SEP02-T4.45,KXDDCOLDBREW-26SEP02-T4.46,KXDDCOLDBREW-26SEP02-T4.47,KXDDCOLDBREW-26SEP02-T4.48"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTOPMODEL-26AUG10,liquidity,other,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTOPMODEL-26AUG10-CLAU5,KXTOPMODEL-26AUG10-CLAU7,KXTOPMODEL-26AUG10-CLAUF,KXTOPMODEL-26AUG10-CLAUM,KXTOPMODEL-26AUG10-CLAUT"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXDCGOLFVISITCOUNT-26AUG,liquidity,other,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXDCGOLFVISITCOUNT-26AUG-0,KXDCGOLFVISITCOUNT-26AUG-1,KXDCGOLFVISITCOUNT-26AUG-2,KXDCGOLFVISITCOUNT-26AUG-3,KXDCGOLFVISITCOUNT-26AUG-4"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCAC40-26AUG31,liquidity,other,5,1000.0000,200.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,47.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCAC40-26AUG31-8650,KXCAC40-26AUG31-8700,KXCAC40-26AUG31-8750,KXCAC40-26AUG31-8800,KXCAC40-26AUG31-8850"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXPIRROOUT-26AUG,liquidity,other,3,300.0000,100.0000,1000.00,2026-08-06T18:50:00+00:00,38.37,Medium-High,46.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXPIRROOUT-26AUG-26AUG07,KXPIRROOUT-26AUG-26SEP01,KXPIRROOUT-26AUG-27JAN01"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXJOINCLUB-26OCT02JNEVES,liquidity,other,2,200.0000,100.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,46.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXJOINCLUB-26OCT02JNEVES-PSG,KXJOINCLUB-26OCT02JNEVES-RMA"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXJOINCLUB-26OCT02BGUIMARAES,liquidity,other,2,200.0000,100.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,46.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXJOINCLUB-26OCT02BGUIMARAES-ARS,KXJOINCLUB-26OCT02BGUIMARAES-NEW"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXATPCOMPETE-26USOALC,liquidity,other,1,100.0000,100.0000,1000.00,2026-08-11T23:16:31.608641+00:00,162.81,Medium-High,46.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXATPCOMPETE-26USOALC-ALC
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGOVTFULLFUND-26AUG,liquidity,politics/policy,7,1015.0000,145.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,46.1,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGOVTFULLFUND-26AUG-26DEC01,KXGOVTFULLFUND-26AUG-26NOV01,KXGOVTFULLFUND-26AUG-26OCT01,KXGOVTFULLFUND-26AUG-26OCT02,KXGOVTFULLFUND-26AUG-26OCT09"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCFACHICKSAND-26SEP02,liquidity,other,7,1190.0000,170.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,46.0,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCFACHICKSAND-26SEP02-T5.38,KXCFACHICKSAND-26SEP02-T5.39,KXCFACHICKSAND-26SEP02-T5.40,KXCFACHICKSAND-26SEP02-T5.41,KXCFACHICKSAND-26SEP02-T5.42"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCHIPBURRITO-26SEP02,liquidity,other,6,990.0000,165.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,45.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCHIPBURRITO-26SEP02-T9.77,KXCHIPBURRITO-26SEP02-T9.78,KXCHIPBURRITO-26SEP02-T9.79,KXCHIPBURRITO-26SEP02-T9.80,KXCHIPBURRITO-26SEP02-T9.81"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXCBDECISIONMEXICO-26SEP24,liquidity,other,7,1015.0000,145.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,45.1,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXCBDECISIONMEXICO-26SEP24-C25,KXCBDECISIONMEXICO-26SEP24-C50,KXCBDECISIONMEXICO-26SEP24-C50P,KXCBDECISIONMEXICO-26SEP24-H25P,KXCBDECISIONMEXICO-26SEP24-H50"
